#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int det1
#column int det2
#column int det3
#column int det4
#column int det5
#column int det6
#column int det7
#column int det8
#column int det9
15286,16260,14454,22858,19639,15865,52139,22670,15621
15317,15840,14931,22783,19876,15835,52159,23014,15185
15232,15853,14376,22932,19681,15723,51811,23249,15791
15011,15689,14622,22958,19809,15727,52033,23170,15465
15456,15567,14496,22580,19570,15975,51958,23531,15510
14987,15686,14473,22632,19762,15852,52698,23164,15475
15178,15690,14559,22619,19619,15988,52549,23266,15564
15100,15837,14567,22791,19778,15967,52080,23284,15621
15162,15814,14397,22845,19675,15859,52540,23423,15399
15163,15791,14255,23057,19784,15752,52877,23209,15518
14958,15686,14460,22702,20076,15904,52472,22771,15726
15282,15657,14889,23097,19672,15982,52259,23292,15316
14751,15584,14678,23189,20014,15677,52445,23162,15557
15106,15733,14372,23070,19713,15459,52468,23478,15612
14958,15664,14372,23423,19842,15599,52276,23388,15673
14764,15771,14583,23411,19609,16067,52061,23214,15590
14690,15774,14267,23572,19818,15795,52330,23281,15521
15054,15930,14540,23559,19894,15792,51813,23266,15472
14937,15811,14609,23486,20192,15540,51962,23166,15317
14748,15700,14604,23743,20040,15819,51915,23354,15505
14862,15632,14316,23863,19922,15838,51999,23309,15431
15154,15562,14502,24269,20084,15669,51602,23508,15309
14977,15781,14604,23959,19966,15686,51906,23158,15604
14791,15602,14503,24452,20036,15858,51259,23247,15482
14757,15534,14331,24337,19965,15849,51582,23483,15629
15110,15743,14445,24585,19766,15878,51418,23027,15441
15084,15558,14252,24920,20025,15721,51223,23169,15445
14905,15912,14469,25247,20051,15563,51221,22983,15300
14983,15861,14470,25130,19932,15786,50598,23045,15510
14770,15566,14473,25378,20039,15726,51159,22961,15399
14913,15666,14402,25747,20327,15779,50698,22945,15471
14789,15943,14609,25851,19913,15621,50520,23196,15419
14950,15618,14446,25824,20287,15844,50327,23008,15395
14808,15757,14251,26300,19973,15719,50668,23185,15510
14787,15922,14301,26191,19989,15586,50406,23041,15444
14936,15817,14176,26359,20176,15583,50093,23110,15478
14911,15899,14203,26757,19964,15571,49503,23443,15615
14908,15698,14408,26671,20222,15729,49402,23210,15497
14980,15658,14434,26979,20035,15499,49773,23029,15461
15110,15748,14329,27359,20427,15695,49342,23047,15304
14964,16039,14296,27514,20330,15635,48996,22915,15554
15062,15932,14363,27665,20168,15591,48993,23155,15240
15041,16010,14164,27900,20305,15656,48761,22944,15459
14983,15853,14413,27959,20364,15593,48680,23071,15180
15142,15907,14487,28037,20185,15541,48108,23074,15328
14968,15931,14363,28489,20306,15521,48379,22649,15193
15059,15700,14287,28814,20296,15487,47992,23082,15061
15044,16054,14322,28639,20369,15791,47756,22835,15326
15260,16128,14283,29046,20539,15551,47364,22985,15124
15207,16141,14621,28901,20331,15587,47401,22768,15351
15085,16199,14251,29120,20495,15622,47157,22808,15362
15339,15930,14258,29926,20611,15511,47004,22717,15101
15368,15939,14539,30086,20245,15574,46416,22500,15462
15123,16144,14441,30049,20284,15597,46304,22774,15445
15393,16157,14489,30275,20518,15629,46057,22664,15236
15151,15958,14251,30601,20606,15642,46223,22643,15305
15355,16049,14295,30757,20567,15745,45641,22512,15334
15508,16184,14404,31111,20521,15296,45539,22785,15237
15539,16225,14283,31285,20440,15752,45262,22406,15193
15462,16193,14084,31788,20692,15963,44723,22214,15245
15647,16479,14252,31495,20413,15625,44784,22439,15296
15640,16277,14120,32038,20833,15732,44398,22273,15231
15712,16306,14208,32101,20400,15637,44767,22343,15162
15757,16265,14490,32365,20694,15647,44208,22318,15207
15727,16247,14219,32671,20835,15671,43872,22461,15220
15767,16529,14444,32947,20586,15887,43550,22285,14996
15847,16229,14272,33140,20733,15672,43167,22179,15419
15772,16648,14433,33376,20811,15605,43115,22007,15164
15907,16667,14404,33858,20791,15391,42541,21989,15103
15973,16701,14257,33521,20760,15588,42381,21964,15139
16202,16618,14309,34367,20713,15619,42108,21913,15033
16172,16734,14281,34354,20605,15488,42285,22130,15078
16334,16691,14464,34434,21024,15618,41569,21709,15236
16409,16459,14353,34772,20786,15686,41463,21997,14971
16407,16762,14377,34754,20961,15920,41029,21762,15181
16398,16958,14560,35190,20772,15541,40511,21484,15253
16514,17084,14195,35598,20901,15568,40371,21776,15431
16764,16851,14394,35552,20910,15515,40193,21711,15127
16829,17068,14205,35629,20797,15543,40225,21811,15185
16616,17043,14368,35966,21090,15605,39824,21526,15072
16900,16935,14649,36541,21125,15475,39100,21496,14974
17115,16923,14217,36810,21103,15688,38968,21213,15140
17364,17077,14573,36703,21194,15578,38267,21331,15127
17354,17173,14440,37490,20915,15610,38143,21438,14919
17568,17113,14550,36944,20991,15805,37906,21476,15017
17570,17546,14450,37224,21107,15761,37795,21009,15071
17631,17215,14430,37371,21190,15579,37309,21199,15202
17820,17642,14591,37641,21022,15775,36553,21168,15117
17941,17431,14477,37709,21090,15865,36503,21373,14899
17825,17537,14567,38054,20917,15609,36302,21233,14818
18534,17604,14458,38390,20976,15618,35706,21040,14932
18456,17882,14374,38711,20801,15389,35659,21030,15119
18708,17663,14491,38496,21497,15522,34926,20761,15288
18684,17677,14305,38862,21261,15637,35122,20777,15032
18891,17926,14364,39361,21057,15759,34438,20711,15118
18889,17745,14614,39042,21316,15527,34041,20994,15125
19271,17866,14522,39514,21195,15666,34026,20548,14987
19373,17745,14329,39410,21431,15739,33396,20817,14910
19594,18062,14530,39069,21311,15841,33232,20466,14898
19796,18193,14700,39862,21055,15551,32581,20629,14928
20138,17828,14472,39855,21472,15451,32459,20477,15128
20298,17973,14494,39752,21074,15631,32450,20399,14982
20512,17997,14556,39864,21371,15558,32088,20373,14936
20875,18231,14506,39702,21224,15778,31658,20463,14853
20912,18361,14374,40054,21410,15800,31260,20501,14758
21290,18535,14533,39614,21526,15446,31245,20477,14766
21789,18457,14615,39961,21537,15642,30510,20214,14826
21868,18318,14592,40214,21446,15524,30421,20025,14785
22064,18473,14797,40468,21368,15663,30150,19784,14767
22286,18492,14558,40346,21421,15828,29750,19938,14645
22560,18547,14628,40317,21641,15915,29281,19889,14943
22799,18808,14775,39974,21428,15699,28938,19968,14875
22969,18817,14636,40324,21495,15587,28588,19785,15055
23452,18734,14730,40841,21317,15734,28396,19839,14635
23696,19195,14656,40112,21409,15822,28272,19771,14799
23874,18750,14660,40624,21500,15709,27619,19720,14815
24183,19072,14526,40453,21523,16023,27650,19438,14822
24637,18977,14793,40654,21637,15649,27222,19503,14735
24644,19143,14806,40342,21718,15560,27043,19312,14875
25180,19091,14687,40579,21495,15781,26389,19486,14727
25205,19298,14779,40611,21456,15703,26392,19308,14721
25452,19260,14886,40260,21391,15666,26031,19704,14766
25744,19300,14784,40732,21256,15773,25865,19307,14798
15574,15743,14563,23098,19738,15531,52054,22700,15499
15384,15720,14618,22782,19795,15896,52043,22742,15551
15508,15922,14763,22797,19760,15715,51859,22964,15538
15234,15684,14639,22775,19682,15875,52334,23140,15586
15262,15720,14564,22864,19702,15799,52515,22932,15498
15212,15775,14570,22844,19765,15752,52360,22929,15404
