#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int det1
#column int det2
#column int det3
#column int det4
#column int det5
#column int det6
#column int det7
#column int det8
#column int det9
13825,14465,13238,20480,17184,14295,66666,20385,13736
13713,14358,13318,20346,17193,13965,67367,20147,13871
13587,14245,13292,19983,17227,14305,67168,20420,13970
13883,14149,13265,20068,17233,14113,67132,20404,13996
13632,13884,13068,19930,17333,14288,67470,20353,14046
13685,13926,13219,19864,17485,14214,68008,20581,13797
13524,14064,13150,19982,17116,14261,68147,20238,13975
13460,14219,13260,19746,17331,13955,68140,20591,14012
13589,14046,13018,20054,17243,13867,68525,20486,13731
13607,14013,13028,20103,17192,14187,68466,20374,13990
13246,14171,12880,20050,17117,14102,69097,20562,14059
13440,14094,13257,20031,17125,14007,68700,20309,13900
13567,14195,13025,20132,17248,14198,68297,20549,13820
13313,14037,13029,19963,17406,14457,68944,20351,13657
13176,13983,13239,20207,17306,14237,69150,20361,13787
13324,13933,12818,20298,17378,14196,68873,20503,13900
13263,14280,13236,20131,17191,13987,68903,20583,13824
13246,13945,13161,20385,17439,14033,69214,20265,13767
13309,13870,13133,20789,17263,14040,68955,20437,13698
13345,13946,13149,20647,17229,13866,68997,20422,13701
13353,14010,12864,20652,17382,13888,69119,20323,13883
13095,13826,13031,20637,17349,13914,69294,20413,13954
13331,13842,13025,20797,17498,13836,69116,20257,13777
13203,13808,12870,21085,17315,14002,69208,20518,14044
13289,13834,13129,21077,17428,13966,68588,20364,13681
13262,14017,12790,21361,17078,14008,69139,20208,13578
13253,13867,12973,21241,17327,14037,68760,20572,13844
13109,14113,12836,21662,17338,14079,68209,20307,13913
13271,13871,13027,21540,17302,14114,68773,20524,13676
13073,13852,12865,21756,17566,14013,68856,20389,13797
13345,14124,12931,22154,17337,13986,68194,20040,13646
13418,13998,12617,22324,17432,13752,68429,20212,13832
13064,14186,12777,22448,17448,13886,68080,20473,13709
13096,13875,12940,22720,17473,13837,67789,20548,13910
13117,13775,13048,22898,17344,13842,67877,20347,13770
13324,13873,12951,22968,17315,13842,67510,20181,13844
13302,13953,12848,23646,17215,13959,67252,20370,13626
13152,13874,12917,23671,17596,14099,66917,20329,13670
13238,13903,12954,23992,17454,13965,65834,20329,13816
13333,13923,12907,24512,17414,13902,65827,20191,13596
13102,13765,12864,24855,17456,13897,66229,20367,13651
13284,13817,12663,24989,17504,14031,65590,20112,13758
13324,14052,12904,25689,17724,13806,65215,20257,13694
13201,13895,12660,25778,17733,13670,65117,20360,13724
13336,14029,12758,26001,17599,13963,65175,20280,13571
13306,14064,12817,26447,17439,13915,64442,20255,13830
13463,13897,12731,27082,17545,13903,64307,20203,13771
13253,14125,12817,27161,17594,13861,63929,20170,13702
13265,14048,12751,27948,17667,13802,63674,20029,13444
13251,13957,12646,28382,17655,13853,63593,20080,13577
13533,13896,12827,28503,17592,13831,63153,20022,13599
13327,14059,12965,29144,17770,13663,62866,19925,13603
13293,14053,12726,29550,17730,13702,62521,20102,13589
13346,14135,12758,29890,17841,13717,61714,20084,13749
13626,14171,12917,30233,17522,13747,61386,19969,13544
13439,14109,12765,30675,17631,13999,61131,19904,13714
13561,14216,12735,30994,17895,13789,60722,19858,13828
