#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int det1
#column int det2
#column int det3
#column int det4
#column int det5
#column int det6
#column int det7
#column int det8
#column int det9
16736,17372,16078,25853,23165,17498,36301,25810,16463
16675,17451,15956,25960,23111,17307,36255,25796,16762
16765,17470,15756,26235,23507,17301,35506,25720,16926
16981,17719,16011,26513,23588,17217,35069,25678,16756
16895,17568,15951,26805,23620,17540,34979,25541,16618
16974,17921,16102,26982,23627,17279,34495,25379,16709
17321,17840,16070,27528,23853,17419,33697,25514,16701
17411,17928,15960,27815,23966,17383,32984,25496,16827
17621,18373,16010,27846,23817,17172,32796,25107,16811
18209,18745,16305,28115,23694,17306,31875,25051,16582
18282,18809,15958,28418,24322,17203,31576,24554,16540
18929,19344,16023,28441,24066,16963,30739,24605,16519
19422,19477,16079,28475,24160,17373,29951,24450,16623
19973,19935,15960,28578,23900,17156,29417,24103,16571
20185,20234,16199,28806,24169,17471,28483,24165,16438
21320,20481,16168,28792,24149,17202,28065,23819,16608
21771,20772,16133,28886,24110,17128,27669,23291,16331
22264,21264,16222,28926,24162,17287,26684,23153,16122
22990,21714,16295,28828,24072,17095,25987,23000,16233
23685,21959,16338,28982,24463,16983,25319,22736,16217
24360,22167,16185,29122,24152,17050,24820,22246,16353
25348,22653,16304,29077,24305,17218,23796,21862,16153
26414,23028,16196,29135,24005,17085,23039,21634,16231
26606,23129,16367,29011,24256,16941,22432,21289,16260
27396,23589,16253,28967,24247,16963,21550,20900,15909
27978,23318,16352,29076,23998,17321,21286,20654,15989
28762,23850,16233,28878,24147,17236,20610,20012,16268
29403,24077,16444,28614,24080,17196,19992,19829,16076
29855,24310,16434,28387,24141,17209,19648,19565,15859
30444,24868,16469,28179,23719,17376,18951,19420,15987
31179,24761,16667,28285,24212,17188,18481,18834,16002
32285,24830,16675,28205,23879,17241,17894,18498,15731
32487,25083,16752,28157,24055,17278,17431,18463,15747
33280,25087,16623,27526,24009,17130,17538,18179,16020
33970,25591,16598,27527,23829,17338,17512,17769,15873
34133,25561,16721,27122,23925,17333,16975,17829,15995
34965,25593,16660,26649,23681,17334,16990,17558,16003
35243,25611,16694,26693,23614,17242,16669,17754,15931
35553,25826,17047,26145,23548,17037,16724,17280,15830
36414,25582,16896,26013,23253,17416,16463,17549,15610
36234,25529,16762,25925,23437,17395,16807,17353,15795
16736,17202,16144,25972,23305,17339,36234,25763,16655
16559,17520,16046,25847,23500,17327,35702,26026,16814
16620,17464,15885,26217,23826,17466,35364,25759,16703
16666,17536,16042,26319,23495,17444,35333,25656,16779
16906,17834,16061,26616,23680,17259,34755,26106,16670
17049,17594,16030,27229,24178,17202,33934,25852,16753
17136,17850,15922,27603,24164,17350,33538,25628,16545
17455,18076,16078,27356,24263,17267,32854,25611,16944
17626,18307,15977,27924,24089,17374,32065,25503,16772
17934,18608,15969,27926,24217,17434,32105,24984,16500
18338,18907,16066,28157,24391,17085,31122,25032,16718
18804,19122,16132,28212,24252,17333,30479,24907,16423
19351,19412,15908,28541,24358,17243,29733,24697,16472
20047,19917,16071,28386,24266,17362,29110,24033,16606
20552,20384,16044,28532,24196,17331,28704,24056,16258
21267,20563,16470,28602,23966,17109,28191,23817,16315
21727,20812,16243,28934,24392,17122,27449,23560,16394
22598,21463,16237,28861,24300,17208,26414,23005,16321
22703,21850,16226,28856,24377,16977,26022,23230,16430
23678,21652,16164,28944,24416,17198,25199,22639,16365
24484,22115,16292,28864,24274,17109,24483,22203,16390
25224,22937,16198,28674,24174,17383,23554,21994,16378
26085,23272,16337,28913,24284,16824,23282,21788,16014
26394,23143,16348,28921,24460,17101,22342,21503,16099
27145,23394,16695,28705,24284,17114,21780,20986,16160
27969,23876,16403,28685,24428,17004,20945,20782,16079
